dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles
74,yolov8_nano$dispatch_74_V256D128_rvv_curated_conv2d_s8,,,8.143591,ms,8143591.000000,0,,firesim,conv2d_s8,N=1;IC=384;IH=10;IW=10;OC=128;OH=10;OW=10;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,8143591
75,yolov8_nano$dispatch_75_V256D128_rvv_curated_batchnorm2d_silu_s8,,,4.508040,ms,4508040.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=128;H=10;W=10,4508040
77,yolov8_nano$dispatch_77_V256D128_rvv_curated_conv2d_s8,,,3.248651,ms,3248651.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,3248651
78,yolov8_nano$dispatch_78_V256D128_rvv_curated_batchnorm2d_silu_s8,,,2.251939,ms,2251939.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=64;H=10;W=10,2251939
79,yolov8_nano$dispatch_79_V256D128_rvv_curated_conv2d_s8,,,3.249285,ms,3249285.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,3249285
80,yolov8_nano$dispatch_80_V256D128_rvv_curated_batchnorm2d_silu_s8,,,2.244017,ms,2244017.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=64;H=10;W=10,2244017
81,yolov8_nano$dispatch_81_V256D128_rvv_curated_cat3_c1_s8,,,1.412348,ms,1412348.000000,0,,firesim,cat3_c1_s8,N=1;H=10;W=10;C_inputs=64|64|64;C_total=192,1412348
82,yolov8_nano$dispatch_82_V256D128_rvv_curated_conv2d_s8,,,4.014447,ms,4014447.000000,0,,firesim,conv2d_s8,N=1;IC=192;IH=10;IW=10;OC=128;OH=10;OW=10;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,4014447
83,yolov8_nano$dispatch_83_V256D128_rvv_curated_batchnorm2d_silu_s8,,,4.401335,ms,4401335.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=128;H=10;W=10,4401335
84,yolov8_nano$dispatch_84_V256D128_rvv_curated_upsample_nearest_s8,,,1.184923,ms,1184923.000000,0,,firesim,upsample_nearest_s8,N=1;C=128;IH=10;IW=10;scale=2,1184923
85,yolov8_nano$dispatch_85_V256D128_rvv_curated_cat2_c1_s8,,,5.579372,ms,5579372.000000,0,,firesim,cat2_c1_s8,N=1;H=20;W=20;C_inputs=128|64;C_total=192,5579372
86,yolov8_nano$dispatch_86_V256D128_rvv_curated_conv2d_s8,,,8.003427,ms,8003427.000000,0,,firesim,conv2d_s8,N=1;IC=192;IH=20;IW=20;OC=64;OH=20;OW=20;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,8003427
87,yolov8_nano$dispatch_87_V256D128_rvv_curated_batchnorm2d_silu_s8,,,9.015770,ms,9015770.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=64;H=20;W=20,9015770
89,yolov8_nano$dispatch_89_V256D128_rvv_curated_conv2d_s8,,,3.521870,ms,3521870.000000,0,,firesim,conv2d_s8,N=1;IC=32;IH=20;IW=20;OC=32;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,3521870
90,yolov8_nano$dispatch_90_V256D128_rvv_curated_batchnorm2d_silu_s8,,,4.480935,ms,4480935.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=32;H=20;W=20,4480935
91,yolov8_nano$dispatch_91_V256D128_rvv_curated_conv2d_s8,,,3.520801,ms,3520801.000000,0,,firesim,conv2d_s8,N=1;IC=32;IH=20;IW=20;OC=32;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,3520801
92,yolov8_nano$dispatch_92_V256D128_rvv_curated_batchnorm2d_silu_s8,,,4.485397,ms,4485397.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=32;H=20;W=20,4485397
93,yolov8_nano$dispatch_93_V256D128_rvv_curated_cat3_c1_s8,,,2.789913,ms,2789913.000000,0,,firesim,cat3_c1_s8,N=1;H=20;W=20;C_inputs=32|32|32;C_total=96,2789913
94,yolov8_nano$dispatch_94_V256D128_rvv_curated_conv2d_s8,,,4.427794,ms,4427794.000000,0,,firesim,conv2d_s8,N=1;IC=96;IH=20;IW=20;OC=64;OH=20;OW=20;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,4427794
95,yolov8_nano$dispatch_95_V256D128_rvv_curated_batchnorm2d_silu_s8,,,8.955714,ms,8955714.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=64;H=20;W=20,8955714
96,yolov8_nano$dispatch_96_V256D128_rvv_curated_conv2d_s8,,,3.296712,ms,3296712.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=20;IW=20;OC=64;OH=10;OW=10;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,3296712
97,yolov8_nano$dispatch_97_V256D128_rvv_curated_batchnorm2d_silu_s8,,,2.257397,ms,2257397.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=64;H=10;W=10,2257397
98,yolov8_nano$dispatch_98_V256D128_rvv_curated_cat2_c1_s8,,,1.425714,ms,1425714.000000,0,,firesim,cat2_c1_s8,N=1;H=10;W=10;C_inputs=64|128;C_total=192,1425714
99,yolov8_nano$dispatch_99_V256D128_rvv_curated_conv2d_s8,,,4.018048,ms,4018048.000000,0,,firesim,conv2d_s8,N=1;IC=192;IH=10;IW=10;OC=128;OH=10;OW=10;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,4018048
100,yolov8_nano$dispatch_100_V256D128_rvv_curated_batchnorm2d_silu_s8,,,4.436053,ms,4436053.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=128;H=10;W=10,4436053
102,yolov8_nano$dispatch_102_V256D128_rvv_curated_conv2d_s8,,,3.247667,ms,3247667.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,3247667
103,yolov8_nano$dispatch_103_V256D128_rvv_curated_batchnorm2d_silu_s8,,,2.232203,ms,2232203.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=64;H=10;W=10,2232203
104,yolov8_nano$dispatch_104_V256D128_rvv_curated_conv2d_s8,,,3.249769,ms,3249769.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,3249769
105,yolov8_nano$dispatch_105_V256D128_rvv_curated_batchnorm2d_silu_s8,,,2.277800,ms,2277800.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=64;H=10;W=10,2277800
106,yolov8_nano$dispatch_106_V256D128_rvv_curated_cat3_c1_s8,,,1.400553,ms,1400553.000000,0,,firesim,cat3_c1_s8,N=1;H=10;W=10;C_inputs=64|64|64;C_total=192,1400553
107,yolov8_nano$dispatch_107_V256D128_rvv_curated_conv2d_s8,,,4.015993,ms,4015993.000000,0,,firesim,conv2d_s8,N=1;IC=192;IH=10;IW=10;OC=128;OH=10;OW=10;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,4015993
108,yolov8_nano$dispatch_108_V256D128_rvv_curated_batchnorm2d_silu_s8,,,4.460469,ms,4460469.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=128;H=10;W=10,4460469
109,yolov8_nano$dispatch_109_V256D128_rvv_curated_conv2d_s8,,,3.108460,ms,3108460.000000,0,,firesim,conv2d_s8,N=1;IC=128;IH=10;IW=10;OC=128;OH=5;OW=5;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,3108460
110,yolov8_nano$dispatch_110_V256D128_rvv_curated_batchnorm2d_silu_s8,,,1.130733,ms,1130733.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=128;H=5;W=5,1130733
111,yolov8_nano$dispatch_111_V256D128_rvv_curated_cat2_c1_s8,,,0.711807,ms,711807.000000,0,,firesim,cat2_c1_s8,N=1;H=5;W=5;C_inputs=128|256;C_total=384,711807
112,yolov8_nano$dispatch_112_V256D128_rvv_curated_conv2d_s8,,,3.765696,ms,3765696.000000,0,,firesim,conv2d_s8,N=1;IC=384;IH=5;IW=5;OC=256;OH=5;OW=5;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,3765696
