dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles
0,mlp_control$dispatch_0_scalar_linear_M1xK16xN256,,,26.633257,ms,26633257.000000,0,,firesim,linear,M=1;K=16;N=256,26633257
1,mlp_control$dispatch_1_scalar_elu_n256,,,0.026048,ms,26048.000000,0,,firesim,elu,n=256,26048
2,mlp_control$dispatch_2_scalar_linear_M1xK256xN128,,,27.409942,ms,27409942.000000,0,,firesim,linear,M=1;K=256;N=128,27409942
3,mlp_control$dispatch_3_scalar_elu_n128,,,0.015756,ms,15756.000000,0,,firesim,elu,n=128,15756
4,mlp_control$dispatch_4_scalar_linear_M1xK128xN64,,,27.118423,ms,27118423.000000,0,,firesim,linear,M=1;K=128;N=64,27118423
5,mlp_control$dispatch_5_scalar_elu_n64,,,0.006782,ms,6782.000000,0,,firesim,elu,n=64,6782
6,mlp_control$dispatch_6_scalar_linear_M1xK64xN4,,,27.021924,ms,27021924.000000,0,,firesim,linear,M=1;K=64;N=4,27021924
