dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles
0,mlp_control$dispatch_0_RVV_linear_M1xK16xN256,,,0.056612,ms,56612.000000,0,,firesim,linear,M=1;K=16;N=256,56612
1,mlp_control$dispatch_1_RVV_elu_n256,,,0.026151,ms,26151.000000,0,,firesim,elu,n=256,26151
2,mlp_control$dispatch_2_RVV_linear_M1xK256xN128,,,0.379690,ms,379690.000000,0,,firesim,linear,M=1;K=256;N=128,379690
3,mlp_control$dispatch_3_RVV_elu_n128,,,0.015702,ms,15702.000000,0,,firesim,elu,n=128,15702
4,mlp_control$dispatch_4_RVV_linear_M1xK128xN64,,,0.095793,ms,95793.000000,0,,firesim,linear,M=1;K=128;N=64,95793
5,mlp_control$dispatch_5_RVV_elu_n64,,,0.006552,ms,6552.000000,0,,firesim,elu,n=64,6552
6,mlp_control$dispatch_6_RVV_linear_M1xK64xN4,,,0.003241,ms,3241.000000,0,,firesim,linear,M=1;K=64;N=4,3241
