dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles
0,dronet$dispatch_0_scalar_conv2d_N1xIC3xIH112xIW112xOC32xOH56xOW56xKH3xKW3xSH2xSW2xPH1xPW1,,,66.505718,ms,66505718.000000,0,,firesim,conv2d,N=1;IC=3;IH=112;IW=112;OC=32;OH=56;OW=56;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,66505718
1,dronet$dispatch_1_scalar_maxpool2d_N1xC32xIH56xIW56xOH27xOW27xKH3xKW3xSH2xSW2,,,4.264586,ms,4264586.000000,0,,firesim,maxpool2d,N=1;C=32;IH=56;IW=56;OH=27;OW=27;KH=3;KW=3;SH=2;SW=2,4264586
2,dronet$dispatch_2_scalar_batchnorm2d_N1xC32xH27xW27,,,0.407351,ms,407351.000000,0,,firesim,batchnorm2d,N=1;C=32;H=27;W=27,407351
3,dronet$dispatch_3_scalar_relu_n23328,,,0.504834,ms,504834.000000,0,,firesim,relu,n=23328,504834
4,dronet$dispatch_4_scalar_conv2d_N1xIC32xIH27xIW27xOC32xOH14xOW14xKH3xKW3xSH2xSW2xPH1xPW1,,,40.391297,ms,40391297.000000,0,,firesim,conv2d,N=1;IC=32;IH=27;IW=27;OC=32;OH=14;OW=14;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,40391297
5,dronet$dispatch_5_scalar_batchnorm2d_N1xC32xH14xW14,,,0.109332,ms,109332.000000,0,,firesim,batchnorm2d,N=1;C=32;H=14;W=14,109332
6,dronet$dispatch_6_scalar_relu_n6272,,,0.120039,ms,120039.000000,0,,firesim,relu,n=6272,120039
7,dronet$dispatch_7_scalar_conv2d_N1xIC32xIH14xIW14xOC32xOH14xOW14xKH3xKW3xSH1xSW1xPH1xPW1,,,39.654836,ms,39654836.000000,0,,firesim,conv2d,N=1;IC=32;IH=14;IW=14;OC=32;OH=14;OW=14;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,39654836
8,dronet$dispatch_8_scalar_conv2d_N1xIC32xIH27xIW27xOC32xOH14xOW14xKH1xKW1xSH2xSW2xPH0xPW0,,,8.131138,ms,8131138.000000,0,,firesim,conv2d,N=1;IC=32;IH=27;IW=27;OC=32;OH=14;OW=14;KH=1;KW=1;SH=2;SW=2;PH=0;PW=0,8131138
9,dronet$dispatch_9_scalar_add_n6272,,,0.113713,ms,113713.000000,0,,firesim,add,n=6272,113713
10,dronet$dispatch_10_scalar_batchnorm2d_N1xC32xH14xW14,,,0.107765,ms,107765.000000,0,,firesim,batchnorm2d,N=1;C=32;H=14;W=14,107765
11,dronet$dispatch_11_scalar_relu_n6272,,,0.125760,ms,125760.000000,0,,firesim,relu,n=6272,125760
12,dronet$dispatch_12_scalar_conv2d_N1xIC32xIH14xIW14xOC64xOH7xOW7xKH3xKW3xSH2xSW2xPH1xPW1,,,20.062170,ms,20062170.000000,0,,firesim,conv2d,N=1;IC=32;IH=14;IW=14;OC=64;OH=7;OW=7;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,20062170
13,dronet$dispatch_13_scalar_batchnorm2d_N1xC64xH7xW7,,,0.057662,ms,57662.000000,0,,firesim,batchnorm2d,N=1;C=64;H=7;W=7,57662
14,dronet$dispatch_14_scalar_relu_n3136,,,0.059674,ms,59674.000000,0,,firesim,relu,n=3136,59674
15,dronet$dispatch_15_scalar_conv2d_N1xIC64xIH7xIW7xOC64xOH7xOW7xKH3xKW3xSH1xSW1xPH1xPW1,,,38.099227,ms,38099227.000000,0,,firesim,conv2d,N=1;IC=64;IH=7;IW=7;OC=64;OH=7;OW=7;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,38099227
16,dronet$dispatch_16_scalar_conv2d_N1xIC32xIH14xIW14xOC64xOH7xOW7xKH1xKW1xSH2xSW2xPH0xPW0,,,3.880125,ms,3880125.000000,0,,firesim,conv2d,N=1;IC=32;IH=14;IW=14;OC=64;OH=7;OW=7;KH=1;KW=1;SH=2;SW=2;PH=0;PW=0,3880125
17,dronet$dispatch_17_scalar_add_n3136,,,0.056624,ms,56624.000000,0,,firesim,add,n=3136,56624
18,dronet$dispatch_18_scalar_batchnorm2d_N1xC64xH7xW7,,,0.056438,ms,56438.000000,0,,firesim,batchnorm2d,N=1;C=64;H=7;W=7,56438
19,dronet$dispatch_19_scalar_relu_n3136,,,0.061177,ms,61177.000000,0,,firesim,relu,n=3136,61177
20,dronet$dispatch_20_scalar_conv2d_N1xIC64xIH7xIW7xOC128xOH4xOW4xKH3xKW3xSH2xSW2xPH1xPW1,,,23.519628,ms,23519628.000000,0,,firesim,conv2d,N=1;IC=64;IH=7;IW=7;OC=128;OH=4;OW=4;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,23519628
21,dronet$dispatch_21_scalar_batchnorm2d_N1xC128xH4xW4,,,0.043334,ms,43334.000000,0,,firesim,batchnorm2d,N=1;C=128;H=4;W=4,43334
22,dronet$dispatch_22_scalar_relu_n2048,,,0.040065,ms,40065.000000,0,,firesim,relu,n=2048,40065
23,dronet$dispatch_23_scalar_conv2d_N1xIC128xIH4xIW4xOC128xOH4xOW4xKH3xKW3xSH1xSW1xPH1xPW1,,,46.861181,ms,46861181.000000,0,,firesim,conv2d,N=1;IC=128;IH=4;IW=4;OC=128;OH=4;OW=4;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,46861181
24,dronet$dispatch_24_scalar_conv2d_N1xIC64xIH7xIW7xOC128xOH4xOW4xKH1xKW1xSH2xSW2xPH0xPW0,,,4.995000,ms,4995000.000000,0,,firesim,conv2d,N=1;IC=64;IH=7;IW=7;OC=128;OH=4;OW=4;KH=1;KW=1;SH=2;SW=2;PH=0;PW=0,4995000
25,dronet$dispatch_25_scalar_add_n2048,,,0.038820,ms,38820.000000,0,,firesim,add,n=2048,38820
26,dronet$dispatch_26_scalar_relu_n2048,,,0.036021,ms,36021.000000,0,,firesim,relu,n=2048,36021
27,dronet$dispatch_27_scalar_linear_M1xK2048xN1,,,0.025355,ms,25355.000000,0,,firesim,linear,M=1;K=2048;N=1,25355
28,dronet$dispatch_28_scalar_linear_M1xK2048xN1,,,0.025037,ms,25037.000000,0,,firesim,linear,M=1;K=2048;N=1,25037
29,dronet$dispatch_29_scalar_sigmoid_n1,,,0.000469,ms,469.000000,0,,firesim,sigmoid,n=1,469
